radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,adm1_name,adm1_name1,adm1_name2,adm1_name3,adm1_pcode,adm0_name,adm0_name1,adm0_name2,adm0_name3,adm0_pcode,valid_on,valid_to,area_sqkm,cod_versio,lang,lang1,lang2,lang3,adm1_ref_n,center_lat,center_lon
LTE,620,1,11412,153657365,0,-0.2148,5.5482,1000,1,1,1756473713,1756473713,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,13,235945459,0,-0.0031,5.6384,1000,1,1,1756475461,1756475461,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235974308,0,-0.2788,5.6836,1000,1,1,1756483705,1756483705,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11013,154499164,0,0.0374,5.741,1000,1,1,1756624472,1756624472,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,12,235993612,0,-0.2497,5.6524,1000,1,1,1756627942,1756627942,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235955480,0,-0.2974,5.7039,1000,1,1,1756628515,1756628515,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235957607,0,-0.307,5.7338,1000,1,1,1756631388,1756631388,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235944460,0,-0.2817,5.6857,1000,1,1,1756631405,1756631405,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235984227,0,-0.2979,5.7049,1000,1,1,1756633962,1756633962,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,99,196634482,0,-0.2673,5.5258,1000,1,1,1756636489,1756636489,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,98,235966000,0,-0.1179,5.6313,1000,1,1,1756642108,1756642108,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,99,196633865,0,-0.2454,5.5272,1000,1,1,1756642825,1756642825,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,98,235993518,0,-0.1183,5.6318,1000,1,1,1756643065,1756643065,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,99,196641669,0,-0.2761,5.5685,1000,1,1,1756650264,1756650264,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,11,235973633,0,-0.2031,5.5726,1000,1,1,1756706984,1756706984,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,99,196621834,0,-0.2423,5.5287,1000,1,1,1756714377,1756714377,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10110,35335,0,-0.192,5.5528,1000,1,1,1756717073,1756717073,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10010,82697,0,-0.3344,5.5616,1000,1,1,1756720895,1756720895,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,1,196637443,0,-0.211,5.5486,1000,1,1,1756726573,1756726573,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11312,154130453,0,-0.2468,5.6072,1000,1,1,1756732433,1756732433,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10510,54281,0,-0.0136,5.677,1000,1,1,1756734303,1756734303,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,16,235973489,0,-0.251,5.6051,1000,1,1,1756741827,1756741827,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10714,153998889,0,-0.12,5.6022,1000,1,1,1756789375,1756789375,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10812,154695957,0,-0.1807,5.604,1000,1,1,1756790851,1756790851,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,98,235973736,0,-0.1038,5.6263,1000,1,1,1756791884,1756791884,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10412,154700164,0,-0.2134,5.6089,1000,1,1,1756792081,1756792081,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235962997,0,-0.3143,5.7351,1000,1,1,1756795443,1756795443,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10412,153813043,0,-0.2169,5.5984,1000,1,1,1756795635,1756795635,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10413,154662163,0,-0.2237,5.5803,1000,1,1,1756796562,1756796562,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10413,154662284,0,-0.2236,5.5802,1000,1,1,1756798492,1756798492,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235968593,0,-0.3032,5.702,1000,1,1,1756799289,1756799289,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10413,154662244,0,-0.2229,5.5813,1000,1,1,1756800366,1756800366,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10413,154662175,0,-0.2204,5.5801,1000,1,1,1756802347,1756802347,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10413,153632347,0,-0.2307,5.5903,1000,1,1,1756803288,1756803288,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10413,153670402,0,-0.2257,5.5849,1000,1,1,1756807904,1756807904,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10413,153670462,0,-0.2264,5.5863,1000,1,1,1756809073,1756809073,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10412,153798019,0,-0.2322,5.5894,1000,1,1,1756810246,1756810246,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,99,196666431,0,-0.2422,5.5318,1000,1,1,1756811917,1756811917,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10412,153892424,0,-0.2188,5.5889,1000,1,1,1756812377,1756812377,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10412,153669754,0,-0.2074,5.5986,1000,1,1,1756813629,1756813629,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10813,153610526,0,-0.1659,5.5893,1000,1,1,1756814943,1756814943,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235965480,0,-0.3024,5.7144,1000,1,1,1756820854,1756820854,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,14,235993549,0,-0.0663,5.6326,1000,1,1,1756876497,1756876497,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10230,101385,0,-0.1241,5.6215,1000,1,1,1756877161,1756877161,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,16,235956051,0,-0.2705,5.5963,1000,1,1,1756882263,1756882263,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10613,153744782,0,-0.0642,5.637,1000,1,1,1756883133,1756883133,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,11,235949541,0,-0.1795,5.5627,1000,1,1,1756891545,1756891545,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,40451,0,-0.3289,5.6361,1000,1,1,1756898157,1756898157,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,16,235948086,0,-0.1629,5.6232,1000,1,1,1756914370,1756914370,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10614,153743756,0,-0.1443,5.6316,1000,1,1,1756914500,1756914500,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,2640642,0,-0.2452,5.6124,1000,1,1,1756968511,1756968511,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235958512,0,-0.3295,5.682,1000,1,1,1756968859,1756968859,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196646069,0,-0.3521,5.5407,1000,1,1,1756989204,1756989204,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235984429,0,-0.2812,5.6859,1000,1,1,1757000953,1757000953,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,86,235993202,0,-0.0114,5.7377,1000,1,1,1757004860,1757004860,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,86,235944181,0,-0.0127,5.7292,1000,1,1,1757005017,1757005017,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11312,154154547,0,-0.2348,5.6101,1000,1,1,1757053968,1757053968,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
GSM,620,2,61,14169,-1,0.0468,5.9707,1000,1,1,1757054112,1757054112,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235983184,0,-0.3389,5.6742,1000,1,1,1757063639,1757063639,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,99,196633915,0,-0.2672,5.5259,1000,1,1,1757066201,1757066201,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,11,235964483,0,-0.2021,5.5779,1000,1,1,1757078355,1757078355,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235955416,0,-0.2657,5.6259,1000,1,1,1757079999,1757079999,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,11,235967944,0,-0.2035,5.5788,1000,1,1,1757080189,1757080189,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10715,153884784,0,-0.192,5.6186,1000,1,1,1757087364,1757087364,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10713,153712386,0,-0.117,5.5959,1000,1,1,1757121906,1757121906,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,86,235967649,0,0.0053,5.7758,1000,1,1,1757140767,1757140767,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
GSM,620,2,52,34146,-1,-0.2237,5.6158,1000,1,1,1757140810,1757140810,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,99,196637470,0,-0.231,5.5299,1000,1,1,1757140856,1757140856,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235994156,0,-0.3519,5.6607,1000,1,1,1757160905,1757160905,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235955585,0,-0.2811,5.6855,1000,1,1,1757173682,1757173682,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11312,154147932,0,-0.2202,5.6141,1000,1,1,1757173756,1757173756,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10510,6921,0,-0.0021,5.6473,1000,1,1,1757246888,1757246888,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196652522,0,-0.2913,5.5631,1000,1,1,1757314430,1757314430,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10230,1024009,0,-0.1197,5.5991,1000,1,1,1757316491,1757316491,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,11,235983290,0,-0.2003,5.5568,1000,1,1,1757321293,1757321293,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,11,235984030,0,-0.2172,5.5822,1000,1,1,1757328226,1757328226,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,113160,0,-0.3207,5.7184,1000,1,1,1757338399,1757338399,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235976065,0,-0.3076,5.7182,1000,1,1,1757346518,1757346518,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10613,154259016,0,-0.0774,5.6482,1000,1,1,1757346733,1757346733,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,13,235953881,0,-0.0034,5.6481,1000,1,1,1757352739,1757352739,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,13,235973758,0,-0.0437,5.6705,1000,1,1,1757353702,1757353702,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10240,2561031,0,-0.0867,5.6232,1000,1,1,1757396236,1757396236,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10230,77320,0,-0.1123,5.5833,1000,1,1,1757399605,1757399605,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10120,79369,0,-0.2486,5.6136,1000,1,1,1757405717,1757405717,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10715,154650132,0,-0.1718,5.6139,1000,1,1,1757406359,1757406359,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235954226,0,-0.2867,5.692,1000,1,1,1757407231,1757407231,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10812,154140241,0,-0.1773,5.602,1000,1,1,1757407487,1757407487,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10412,153650021,0,-0.1994,5.5966,1000,1,1,1757408725,1757408725,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10413,153626163,0,-0.2229,5.5736,1000,1,1,1757410778,1757410778,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,99,196630970,0,-0.2445,5.5309,1000,1,1,1757411889,1757411889,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10813,153892934,0,-0.1797,5.5726,1000,1,1,1757413134,1757413134,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10813,154439566,0,-0.1781,5.5809,1000,1,1,1757414283,1757414283,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10813,154439565,0,-0.1747,5.5745,1000,1,1,1757415598,1757415598,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,13,235983585,0,-0.0117,5.677,1000,1,1,1757422727,1757422727,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,14,235994052,0,-0.0634,5.6253,1000,1,1,1757425654,1757425654,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10520,43015,0,-0.0229,5.6929,1000,1,1,1757481784,1757481784,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,86,235973712,0,0.0032,5.7848,1000,1,1,1757483200,1757483200,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10110,2597127,0,-0.2058,5.5564,1000,1,1,1757488809,1757488809,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11412,154659686,0,-0.2057,5.5561,1000,1,1,1757488846,1757488846,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11412,154668675,0,-0.2106,5.5499,1000,1,1,1757495989,1757495989,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10030,51464,0,-0.2649,5.5799,1000,1,1,1757511497,1757511497,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,16,235965514,0,-0.1988,5.6173,1000,1,1,1757570432,1757570432,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10715,153638766,0,-0.1988,5.6169,1000,1,1,1757570475,1757570475,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10614,153960784,0,-0.1213,5.6207,1000,1,1,1757570593,1757570593,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,16,235984536,0,-0.2322,5.6099,1000,1,1,1757570655,1757570655,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
GSM,620,2,52,24146,-1,-0.2273,5.6078,1000,1,1,1757570662,1757570662,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10020,90887,0,-0.2447,5.5373,1000,1,1,1757574046,1757574046,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,96,235984226,0,-0.2889,5.6946,1000,1,1,1757582785,1757582785,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11413,153900626,0,-0.2668,5.5278,1000,1,1,1757589317,1757589317,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,16,235948182,0,-0.2445,5.6075,1000,1,1,1757591980,1757591980,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10030,32777,0,-0.2565,5.5782,1000,1,1,1757597465,1757597465,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,16,235987624,0,-0.2895,5.5917,1000,1,1,1757598403,1757598403,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,14,235964052,0,-0.063,5.6254,1000,1,1,1757598457,1757598457,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,11,235964232,0,-0.1661,5.5881,1000,1,1,1757605669,1757605669,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
